Sequence	MissingNumber
NUDCD1.fas	4
NUDCD2.fas	2
NUDCD3.fas	2
NUDT1.fas	14
NUDT12.fas	1
NUDT13.fas	21
NUDT14.fas	8
NUDT15.fas	5
NUDT16.fas	14
NUDT16L1.fas	111
NUDT17.fas	25
NUDT18.fas	1
NUDT19.fas	41
NUDT2.fas	2
NUDT21.fas	2
NUDT22.fas	3
NUDT3.fas	4
NUDT4.fas	5
NUDT5.fas	2
NUDT6.fas	6
NUDT7.fas	8
NUDT8.fas	4
NUDT9.fas	10
NUF2.fas	5
NUFIP1.fas	4
NUFIP2.fas	18
NUGGC.fas	4
NUMA1.fas	6
NUMB.fas	1
NUMBL.fas	3
NUP107.fas	9
NUP133.fas	10
NUP153.fas	5
NUP155.fas	5
NUP160.fas	5
NUP188.fas	1
NUP205.fas	7
NUP210.fas	29
NUP210L.fas	14
NUP214.fas	5
NUP35.fas	3
NUP37.fas	1
NUP42.fas	4
NUP43.fas	1
NUP50.fas	4
NUP54.fas	3
NUP58.fas	4
NUP62.fas	9
NUP62CL.fas	23
NUP85.fas	3
NUP88.fas	8
NUP93.fas	3
NUP98.fas	4
NUPR1.fas	111
NUPR2.fas	32
NUS1.fas	2
NUSAP1.fas	3
NUTF2.fas	2
NUTM1.fas	8
NVL.fas	7
NWD1.fas	34
NWD2.fas	3
NXN.fas	6
NXNL1.fas	14
NXNL2.fas	18
NXPE1.fas	180
NXPE2.fas	128
NXPE3.fas	4
NXPE4.fas	69
NXPH1.fas	5
NXPH2.fas	3
NXPH3.fas	0
NXPH4.fas	6
NXT1.fas	2
NXT2.fas	9
NYAP1.fas	15
NYAP2.fas	15
NYNRIN.fas	17
NYX.fas	42
OAF.fas	2
OARD1.fas	3
OAS2.fas	39
OAS3.fas	125
OASL.fas	38
OAT.fas	4
OAZ1.fas	7
OAZ2.fas	1
OAZ3.fas	1
OBI1.fas	3
OBSL1.fas	2
OC90.fas	1
OCA2.fas	9
OCEL1.fas	8
OCIAD1.fas	5
OCIAD2.fas	2
OCLN.fas	8
OCM.fas	5
OCM2.fas	6
OCRL.fas	7
OCSTAMP.fas	3
ODAD1.fas	21
ODAD2.fas	34
ODAD3.fas	10
ODAD4.fas	11
ODAM.fas	19
ODAPH.fas	251
ODC1.fas	3
ODF1.fas	12
ODF2.fas	1
ODF2L.fas	3
ODF3.fas	2
ODF3B.fas	74
ODF3L1.fas	9
ODF3L2.fas	12
ODF4.fas	102
ODR4.fas	4
OFD1.fas	19
OGA.fas	4
OGDH.fas	4
OGDHL.fas	5
OGFOD1.fas	0
OGFOD2.fas	2
OGFOD3.fas	4
OGFR.fas	22
OGFRL1.fas	2
OGG1.fas	3
OGN.fas	4
OGT.fas	12
OIP5.fas	7
OIT3.fas	1
OLA1.fas	2
OLAH.fas	127
OLFM1.fas	7
OLFM2.fas	3
OLFM3.fas	2
OLFM4.fas	5
OLFML1.fas	2
OLFML2A.fas	2
OLFML2B.fas	4
OLFML3.fas	2
OLIG1.fas	36
OLIG2.fas	46
OLIG3.fas	9
OLR1.fas	3
OMA1.fas	3
OMD.fas	6
OMG.fas	5
OMP.fas	7
ONECUT1.fas	14
ONECUT2.fas	89
ONECUT3.fas	107
OOSP1.fas	147
OOSP2.fas	53
OOSP3.fas	190
OOSP4B.fas	222
OPA1.fas	3
OPA3.fas	12
OPALIN.fas	3
OPCML.fas	7
OPHN1.fas	15
OPLAH.fas	7
OPN1LW.fas	9
OPN1MW.fas	26
OPN1MW2.fas	32
OPN1MW3.fas	40
OPN1SW.fas	35
OPN3.fas	82
OPN4.fas	1
OPN5.fas	1
OPRD1.fas	9
OPRK1.fas	5
OPRL1.fas	11
OPRM1.fas	3
OPRPN.fas	192
OPTC.fas	27
OPTN.fas	4
OR10A4.fas	54
OR10A7.fas	87
OR10AD1.fas	113
OR10D3.fas	107
OR10G2.fas	122
OR10G3.fas	59
OR10G6.fas	82
OR10J1.fas	150
OR10J3.fas	54
OR10J5.fas	103
OR10K2.fas	51
OR10P1.fas	70
OR10S1.fas	96
OR10T2.fas	105
OR10V1.fas	63
OR10Z1.fas	45
OR11H1.fas	128
OR11H12.fas	127
OR11H4.fas	77
OR11L1.fas	61
OR12D3.fas	128
OR13A1.fas	95
OR13C3.fas	41
OR13C4.fas	57
OR13C8.fas	47
OR13C9.fas	108
OR13F1.fas	73
OR13G1.fas	100
OR13H1.fas	106
OR13J1.fas	33
OR14I1.fas	238
OR1B1.fas	79
OR1F1.fas	139
OR1I1.fas	110
OR1J1.fas	85
OR1J2.fas	98
OR1J4.fas	118
OR1K1.fas	99
OR1L1.fas	179
OR1L3.fas	119
OR1N1.fas	165
OR1N2.fas	140
OR1Q1.fas	67
OR1R1P.fas	82
OR1S2.fas	77
OR2A25.fas	64
OR2A4.fas	112
OR2A42.fas	116
OR2A5.fas	71
OR2AE1.fas	128
OR2AP1.fas	104
OR2AT4.fas	51
OR2B11.fas	73
OR2C1.fas	84
OR2C3.fas	114
OR2D2.fas	50
OR2D3.fas	79
OR2G2.fas	129
OR2G3.fas	152
OR2H1.fas	164
OR2H2.fas	132
OR2I1P.fas	116
OR2K2.fas	47
OR2M4.fas	151
OR2S2.fas	99
OR2T1.fas	91
OR2T27.fas	116
OR2W3.fas	102
OR2Z1.fas	96
OR4C3.fas	102
OR4D1.fas	94
OR4D11.fas	87
OR4E1.fas	59
OR4E2.fas	28
OR4F17.fas	94
OR4F21.fas	117
OR4F29.fas	121
OR4F5.fas	96
OR4F6.fas	145
OR4M2.fas	55
OR4M2B.fas	66
OR4N4C.fas	95
OR4X1.fas	107
OR51B4.fas	111
OR51B5.fas	146
OR51B6.fas	99
OR51D1.fas	38
OR51F2.fas	84
OR51I1.fas	64
OR51L1.fas	70
OR51V1.fas	125
OR52B2.fas	55
OR52B6.fas	73
OR52E2.fas	90
OR52K1.fas	110
OR52K2.fas	92
OR52M1.fas	64
OR52W1.fas	34
OR5A2.fas	125
OR5AR1.fas	59
OR5AU1.fas	100
OR5B21.fas	117
OR5C1.fas	30
OR5K1.fas	56
OR5K2.fas	179
OR6A2.fas	37
OR6B1.fas	11
OR6C68.fas	147
OR6C74.fas	83
OR6J1.fas	227
OR6K2.fas	79
OR6K3.fas	175
OR6K6.fas	80
OR6M1.fas	136
OR6N2.fas	59
OR6Q1.fas	36
OR6S1.fas	47
OR6V1.fas	99
OR6X1.fas	115
OR6Y1.fas	72
OR7G3.fas	131
OR8B4.fas	37
OR8D4.fas	83
OR8U3.fas	79
ORAI1.fas	5
ORAI2.fas	4
ORAI3.fas	6
ORC1.fas	6
ORC2.fas	3
ORC3.fas	7
ORC4.fas	5
ORC5.fas	8
ORC6.fas	1
ORM1.fas	13
ORM2.fas	49
ORMDL1.fas	6
ORMDL2.fas	1
ORMDL3.fas	0
OS9.fas	1
OSBP.fas	1
OSBP2.fas	4
OSBPL10.fas	5
OSBPL11.fas	8
OSBPL1A.fas	15
OSBPL2.fas	3
OSBPL3.fas	6
OSBPL5.fas	6
OSBPL6.fas	1
OSBPL7.fas	5
OSBPL8.fas	6
OSBPL9.fas	3
OSCAR.fas	124
OSCP1.fas	1
OSER1.fas	3
OSGEP.fas	0
OSGEPL1.fas	4
OSGIN1.fas	13
OSGIN2.fas	13
OSM.fas	0
OSMR.fas	2
OSR1.fas	2
OSR2.fas	6
OST4.fas	4
OSTC.fas	5
OSTF1.fas	5
OSTM1.fas	6
OSTN.fas	12
OTC.fas	4
OTOA.fas	8
OTOF.fas	5
OTOG.fas	6
OTOGL.fas	7
OTOL1.fas	7
OTOP1.fas	16
OTOP2.fas	13
OTOP3.fas	3
OTOR.fas	2
OTOS.fas	5
OTP.fas	18
OTUB1.fas	11
OTUB2.fas	1
OTUD1.fas	58
OTUD3.fas	1
OTUD4.fas	1
OTUD5.fas	9
OTUD6A.fas	50
OTUD6B.fas	1
OTUD7A.fas	84
OTUD7B.fas	6
OTULIN.fas	1
OTULINL.fas	4
OTX1.fas	8
OTX2.fas	12
OVCA2.fas	8
OVCH1.fas	132
OVCH2.fas	19
OVGP1.fas	49
OVOL1.fas	2
OVOL2.fas	9
OVOL3.fas	25
OXA1L.fas	1
OXCT1.fas	8
OXER1.fas	110
OXGR1.fas	16
OXLD1.fas	7
OXNAD1.fas	2
OXR1.fas	8
OXSM.fas	2
OXSR1.fas	5
OXT.fas	35
OXTR.fas	9
P2RX1.fas	4
P2RX2.fas	11
P2RX3.fas	4
P2RX4.fas	3
P2RX5.fas	8
P2RX6.fas	10
P2RX7.fas	6
P2RY1.fas	4
P2RY10.fas	27
P2RY11.fas	30
P2RY12.fas	3
P2RY13.fas	4
P2RY14.fas	5
P2RY2.fas	10
P2RY4.fas	36
P2RY6.fas	13
P2RY8.fas	135
P3H1.fas	2
P3H2.fas	3
P3H3.fas	1
P3H4.fas	1
P3R3URF.fas	2
P4HA1.fas	1
P4HA2.fas	7
P4HA3.fas	7
P4HB.fas	10
P4HTM.fas	2
PA2G4.fas	1
PAAF1.fas	30
PABIR1.fas	15
PABIR2.fas	12
PABIR3.fas	159
PABPC1.fas	19
PABPC1L.fas	4
PABPC1L2A.fas	39
PABPC1L2B.fas	49
PABPC3.fas	274
PABPC4.fas	13
PABPC4L.fas	7
PABPC5.fas	21
PABPN1.fas	1
PABPN1L.fas	42
PACC1.fas	1
PACRG.fas	6
PACRGL.fas	1
PACS1.fas	2
PACS2.fas	6
PACSIN1.fas	4
PACSIN2.fas	2
PACSIN3.fas	0
PADI1.fas	4
PADI2.fas	2
PADI3.fas	15
PADI4.fas	19
PADI6.fas	10
PAF1.fas	1
PAFAH1B1.fas	5
PAFAH1B2.fas	4
PAFAH1B3.fas	0
PAFAH2.fas	0
PAG1.fas	5
PAGR1.fas	7
PAH.fas	2
PAICS.fas	4
PAIP1.fas	3
PAIP2.fas	2
PAIP2B.fas	1
PAK1.fas	8
PAK1IP1.fas	3
PAK2.fas	7
PAK3.fas	9
PAK4.fas	15
PAK5.fas	13
PAK6.fas	0
PALB2.fas	6
PALD1.fas	5
PALLD.fas	5
PALM.fas	9
PALM2AKAP2.fas	9
PALM3.fas	44
PALMD.fas	5
PAM.fas	24
PAM16.fas	3
PAMR1.fas	3
PAN2.fas	5
PAN3.fas	6
PANK1.fas	0
PANK2.fas	7
PANK3.fas	4
PANK4.fas	2
PANO1.fas	119
PANX1.fas	6
PANX2.fas	20
PANX3.fas	5
PAOX.fas	6
PAPLN.fas	1
PAPOLA.fas	1
PAPOLB.fas	9
PAPOLG.fas	3
PAPPA.fas	2
PAPPA2.fas	2
PAPSS1.fas	2
PAPSS2.fas	5
PAQR3.fas	2
PAQR4.fas	4
PAQR5.fas	2
PAQR6.fas	200
PAQR7.fas	10
PAQR8.fas	6
PAQR9.fas	24
PARD3.fas	5
PARD3B.fas	6
PARD6A.fas	2
PARD6B.fas	9
PARD6G.fas	25
PARG.fas	5
PARK7.fas	3
PARL.fas	4
PARM1.fas	15
PARN.fas	7
PARP1.fas	3
PARP10.fas	68
PARP11.fas	2
PARP12.fas	3
PARP14.fas	23
PARP15.fas	147
PARP16.fas	2
PARP2.fas	3
PARP3.fas	35
PARP4.fas	55
PARP6.fas	2
PARP8.fas	4
PARP9.fas	7
PARPBP.fas	5
PARS2.fas	8
PARVA.fas	2
PARVB.fas	5
PARVG.fas	9
PASD1.fas	60
PASK.fas	8
PATE1.fas	10
PATE2.fas	10
PATE3.fas	15
PATE4.fas	228
PATJ.fas	4
PATL1.fas	1
PATL2.fas	9
PATZ1.fas	15
PAWR.fas	47
PAX1.fas	8
PAX2.fas	0
PAX3.fas	3
PAX4.fas	2
PAX5.fas	2
PAX6.fas	2
PAX7.fas	6
PAX8.fas	11
PAX9.fas	2
PAXBP1.fas	2
PAXIP1.fas	5
PAXX.fas	2
PBDC1.fas	9
PBK.fas	2
PBLD.fas	3
PBOV1.fas	274
PBRM1.fas	2
PBX1.fas	2
PBX2.fas	5
PBX3.fas	2
PBX4.fas	72
PBXIP1.fas	12
PC.fas	1
PCARE.fas	15
PCBD1.fas	1
PCBD2.fas	2
PCBP1.fas	29
PCBP2.fas	5
PCBP3.fas	8
PCBP4.fas	2
PCCA.fas	3
PCCB.fas	5
PCDH1.fas	7
PCDH10.fas	18
PCDH11X.fas	60
PCDH11Y.fas	58
PCDH12.fas	4
PCDH15.fas	13
PCDH17.fas	2
PCDH18.fas	9
PCDH19.fas	21
PCDH20.fas	16
PCDH7.fas	24
PCDH8.fas	76
PCDH9.fas	7
PCDHA1.fas	152
PCDHA10.fas	146
PCDHA11.fas	151
PCDHA12.fas	160
PCDHA13.fas	159
PCDHA2.fas	152
PCDHA3.fas	159
PCDHA4.fas	163
PCDHA5.fas	158
PCDHA6.fas	182
PCDHA7.fas	173
PCDHA8.fas	195
PCDHA9.fas	172
PCDHAC1.fas	64
PCDHAC2.fas	11
PCDHB1.fas	31
PCDHB10.fas	198
PCDHB11.fas	268
PCDHB12.fas	190
PCDHB13.fas	187
PCDHB14.fas	173
PCDHB15.fas	176
PCDHB16.fas	177
PCDHB2.fas	196
PCDHB3.fas	193
PCDHB4.fas	169
PCDHB5.fas	189
PCDHB6.fas	163
PCDHB7.fas	183
PCDHB8.fas	176
PCDHB9.fas	249
PCDHGA1.fas	60
PCDHGA11.fas	62
PCDHGA12.fas	86
PCDHGA2.fas	80
PCDHGA3.fas	68
PCDHGA4.fas	73
PCDHGA5.fas	50
PCDHGA6.fas	91
PCDHGA7.fas	72
PCDHGA8.fas	104
PCDHGA9.fas	92
PCDHGB1.fas	154
PCDHGB2.fas	153
PCDHGB3.fas	140
PCDHGB4.fas	163
PCDHGB6.fas	142
PCDHGC3.fas	6
PCDHGC4.fas	2
PCDHGC5.fas	6
PCED1A.fas	2
PCED1B.fas	20
PCF11.fas	5
PCGF1.fas	0
PCGF2.fas	4
PCGF3.fas	7
PCGF5.fas	3
PCGF6.fas	5
PCID2.fas	3
PCIF1.fas	1
PCK1.fas	2
PCK2.fas	2
PCLAF.fas	36
PCM1.fas	5
PCMT1.fas	3
PCMTD1.fas	3
PCMTD2.fas	11
PCNA.fas	3
PCNP.fas	3
PCNT.fas	6
PCNX1.fas	2
PCNX2.fas	8
PCNX3.fas	0
PCNX4.fas	3
PCOLCE.fas	3
PCOLCE2.fas	3
PCP2.fas	5
PCP4.fas	3
PCP4L1.fas	2
PCSK1.fas	3
PCSK1N.fas	26
PCSK2.fas	6
PCSK4.fas	16
PCSK5.fas	2
PCSK6.fas	6
PCSK7.fas	1
PCSK9.fas	140
PCYOX1.fas	6
PCYOX1L.fas	2
PCYT1A.fas	2
PCYT1B.fas	6
PCYT2.fas	1
PDAP1.fas	6
PDC.fas	3
PDCD1.fas	10
PDCD10.fas	1
PDCD11.fas	3
PDCD1LG2.fas	28
PDCD2.fas	12
PDCD2L.fas	5
PDCD4.fas	1
PDCD5.fas	5
PDCD6.fas	5
PDCD6IP.fas	3
PDCD7.fas	53
PDCL.fas	8
PDCL2.fas	2
PDCL3.fas	2
PDE10A.fas	8
PDE11A.fas	53
PDE12.fas	19
PDE1A.fas	3
PDE1B.fas	1
PDE1C.fas	6
PDE2A.fas	0
PDE3A.fas	2
PDE3B.fas	4
PDE4A.fas	6
PDE4B.fas	2
PDE4C.fas	20
PDE4D.fas	3
PDE5A.fas	15
PDE6A.fas	3
PDE6B.fas	11
PDE6C.fas	8
PDE6D.fas	3
PDE6G.fas	4
PDE6H.fas	1
PDE7A.fas	5
PDE7B.fas	2
PDE8A.fas	4
PDE8B.fas	4
PDE9A.fas	3
PDF.fas	25
PDGFA.fas	4
PDGFB.fas	2
PDGFC.fas	4
PDGFD.fas	5
PDGFRA.fas	4
PDGFRB.fas	3
PDGFRL.fas	8
PDHA1.fas	5
PDHA2.fas	54
PDHB.fas	3
PDHX.fas	4
PDIA2.fas	2
PDIA3.fas	5
PDIA4.fas	11
PDIA5.fas	4
PDIA6.fas	3
PDIK1L.fas	8
PDILT.fas	7
PDK1.fas	5
PDK2.fas	2
PDK3.fas	4
PDK4.fas	2
PDLIM1.fas	6
PDLIM2.fas	62
PDLIM3.fas	4
PDLIM4.fas	2
PDLIM5.fas	3
PDLIM7.fas	0
PDP1.fas	3
PDP2.fas	9
PDPK1.fas	4
PDPN.fas	8
PDPR.fas	17
PDRG1.fas	1
PDS5A.fas	3
PDS5B.fas	9
PDSS1.fas	6
PDSS2.fas	5
PDX1.fas	14
PDXDC1.fas	3
PDXK.fas	4
PDXP.fas	36
PDYN.fas	4
PDZD11.fas	3
PDZD3.fas	4
PDZD4.fas	32
PDZD7.fas	2
PDZD8.fas	4
PDZD9.fas	4
PDZK1.fas	4
PDZK1IP1.fas	2
PDZRN3.fas	10
PDZRN4.fas	3
PEA15.fas	0
PEAK1.fas	9
PEAK3.fas	94
PEAR1.fas	10
PEBP1.fas	2
PEBP4.fas	5
PECAM1.fas	5
PECR.fas	39
PEDS1.fas	6
PEF1.fas	0
PEG10.fas	12
PELI1.fas	1
PELI2.fas	5
PELI3.fas	1
PELO.fas	5
PELP1.fas	15
PEMT.fas	6
PENK.fas	0
PEPD.fas	2
PER1.fas	2
PER2.fas	6
PER3.fas	45
PERCC1.fas	8
PERM1.fas	26
PERP.fas	4
PES1.fas	2
PET100.fas	4
PET117.fas	1
PEX1.fas	4
PEX10.fas	2
PEX11A.fas	6
PEX11B.fas	3
PEX11G.fas	5
PEX12.fas	4
PEX13.fas	14
PEX14.fas	1
PEX16.fas	1
PEX19.fas	1
PEX2.fas	6
PEX26.fas	3
PEX3.fas	2
PEX5.fas	3
PEX5L.fas	3
PEX6.fas	4
PEX7.fas	2
PF4.fas	23
PF4V1.fas	25
PFAS.fas	6
PFDN1.fas	3
PFDN2.fas	1
PFDN4.fas	6
PFDN5.fas	10
PFDN6.fas	1
PFKFB1.fas	44
PFKFB2.fas	0
PFKFB3.fas	3
PFKFB4.fas	4
PFKL.fas	8
PFKM.fas	1
PFKP.fas	11
PFN1.fas	3
PFN2.fas	1
PFN3.fas	4
PFN4.fas	1
PGA3.fas	60
PGA4.fas	77
PGA5.fas	64
PGAM1.fas	9
PGAM2.fas	4
PGAM4.fas	298
PGAM5.fas	2
PGAP1.fas	6
PGAP2.fas	1
PGAP3.fas	2
PGAP4.fas	4
PGAP6.fas	8
PGBD1.fas	44
PGBD2.fas	54
PGBD4.fas	273
PGBD5.fas	4
PGC.fas	41
PGD.fas	3
PGF.fas	2
PGGHG.fas	6
PGGT1B.fas	2
PGK1.fas	3
PGK2.fas	53
PGLS.fas	3
PGLYRP1.fas	30
PGLYRP2.fas	9
PGLYRP3.fas	35
PGLYRP4.fas	75
PGM1.fas	3
PGM2.fas	5
PGM2L1.fas	5
PGM3.fas	1
PGM5.fas	6
PGP.fas	43
PGPEP1.fas	7
PGPEP1L.fas	35
PGR.fas	33
PGRMC1.fas	23
PGRMC2.fas	27
PGS1.fas	5
PHACTR1.fas	3
PHACTR2.fas	4
PHACTR3.fas	5
PHACTR4.fas	2
PHAX.fas	14
PHB.fas	3
PHB2.fas	4
PHC1.fas	4
PHC2.fas	11
PHC3.fas	4
PHETA1.fas	43
PHETA2.fas	5
PHEX.fas	3
PHF1.fas	3
PHF10.fas	1
PHF11.fas	12
PHF12.fas	3
PHF13.fas	2
PHF14.fas	3
PHF19.fas	1
PHF2.fas	7
PHF20.fas	3
PHF20L1.fas	4
PHF21A.fas	4
PHF21B.fas	7
PHF23.fas	4
PHF24.fas	0
PHF3.fas	5
PHF5A.fas	0
PHF6.fas	8
PHF7.fas	0
PHF8.fas	7
PHGDH.fas	6
PHGR1.fas	135
PHIP.fas	3
PHKA1.fas	15
PHKA2.fas	5
PHKB.fas	5
PHKG1.fas	9
PHKG2.fas	4
PHLDA1.fas	32
PHLDA2.fas	34
PHLDA3.fas	21
PHLDB1.fas	2
PHLDB2.fas	2
PHLDB3.fas	9
PHLPP1.fas	22
PHLPP2.fas	3
PHOSPHO1.fas	8
PHOSPHO2.fas	6
PHOX2A.fas	26
PHOX2B.fas	78
PHPT1.fas	10
PHRF1.fas	11
PHTF1.fas	4
PHTF2.fas	4
PHYH.fas	19
PHYHD1.fas	69
PHYHIP.fas	2
PHYHIPL.fas	7
PHYKPL.fas	4
PI15.fas	1
PI16.fas	2
PI3.fas	53
PI4K2A.fas	2
PI4K2B.fas	5
PI4KA.fas	8
PI4KB.fas	3
PIANP.fas	2
PIAS1.fas	4
PIAS2.fas	2
PIAS3.fas	1
PIAS4.fas	6
PIBF1.fas	1
PICALM.fas	3
PICK1.fas	4
PID1.fas	3
PIDD1.fas	7
PIEZO1.fas	7
PIEZO2.fas	9
PIF1.fas	1
PIFO.fas	5
PIGA.fas	10
PIGB.fas	6
PIGBOS1.fas	5
PIGC.fas	7
PIGF.fas	1
PIGG.fas	6
PIGH.fas	1
PIGK.fas	7
PIGL.fas	5
PIGM.fas	8
PIGN.fas	9
PIGO.fas	2
PIGP.fas	6
PIGQ.fas	6
PIGR.fas	2
PIGS.fas	1
PIGT.fas	2
PIGU.fas	25
PIGV.fas	7
PIGW.fas	11
PIGX.fas	5
PIGY.fas	22
PIGZ.fas	5
PIH1D1.fas	2
PIH1D2.fas	3
PIK3AP1.fas	4
PIK3C2A.fas	3
PIK3C2B.fas	5
PIK3C2G.fas	11
PIK3C3.fas	9
PIK3CA.fas	3
PIK3CB.fas	7
PIK3CD.fas	4
PIK3CG.fas	9
PIK3IP1.fas	0
PIK3R1.fas	1
PIK3R2.fas	5
PIK3R3.fas	1
PIK3R4.fas	8
PIK3R5.fas	7
PIK3R6.fas	5
PIKFYVE.fas	5
PIM1.fas	3
PIM2.fas	7
PIM3.fas	24
PIMREG.fas	28
PIN1.fas	2
PIN4.fas	7
PINK1.fas	2
PINLYP.fas	21
PINX1.fas	25
PIP.fas	38
PIP4K2A.fas	3
PIP4K2B.fas	0
PIP4K2C.fas	1
PIP4P1.fas	1
PIP4P2.fas	2
PIP5K1A.fas	2
PIP5K1B.fas	4
PIP5K1C.fas	7
PIP5KL1.fas	3
PIPOX.fas	4
PIR.fas	11
PIRT.fas	2
PISD.fas	2
PITHD1.fas	2
PITPNA.fas	3
PITPNB.fas	5
PITPNC1.fas	3
PITPNM1.fas	1
PITPNM2.fas	1
PITPNM3.fas	9
PITRM1.fas	7
PITX1.fas	10
PITX2.fas	4
PITX3.fas	16
PIWIL1.fas	26
PIWIL2.fas	2
PIWIL3.fas	109
PIWIL4.fas	7
PJA1.fas	21
PJA2.fas	5
PJVK.fas	4
PKD1.fas	21
PKD1L1.fas	100
PKD1L2.fas	52
PKD1L3.fas	110
PKD2.fas	15
PKD2L1.fas	22
PKD2L2.fas	5
PKDCC.fas	4
PKHD1.fas	6
PKHD1L1.fas	7
PKIA.fas	4
PKIB.fas	5
PKIG.fas	2
PKLR.fas	9
PKMYT1.fas	5
PKN1.fas	10
PKN2.fas	4
PKN3.fas	4
PKNOX1.fas	2
PKNOX2.fas	3
PKP1.fas	4
PKP2.fas	4
PKP3.fas	22
PKP4.fas	2
PLA1A.fas	1
PLA2G10.fas	31
PLA2G12A.fas	1
PLA2G12B.fas	3
PLA2G15.fas	2
PLA2G1B.fas	9
PLA2G2C.fas	30
PLA2G2D.fas	5
PLA2G2E.fas	2
PLA2G2F.fas	27
PLA2G3.fas	0
PLA2G4A.fas	3
PLA2G4B.fas	2
PLA2G4C.fas	228
PLA2G4D.fas	7
PLA2G4E.fas	1
PLA2G4F.fas	7
PLA2G5.fas	1
PLA2G6.fas	3
PLA2G7.fas	2
PLA2R1.fas	4
PLAA.fas	4
PLAAT1.fas	4
PLAAT3.fas	15
PLAAT5.fas	29
PLAC1.fas	13
PLAC8.fas	28
PLAC8L1.fas	1
PLAC9.fas	6
PLAG1.fas	1
PLAGL1.fas	21
PLAGL2.fas	4
PLAT.fas	13
PLAU.fas	2
PLAUR.fas	6
PLB1.fas	14
PLBD1.fas	2
PLBD2.fas	3
PLCB1.fas	9
PLCB2.fas	2
PLCB3.fas	8
PLCB4.fas	5
PLCD1.fas	0
PLCD3.fas	2
PLCD4.fas	1
PLCE1.fas	4
PLCG1.fas	1
PLCG2.fas	7
PLCH1.fas	4
PLCH2.fas	4
PLCL1.fas	8
PLCL2.fas	6
PLCXD1.fas	141
PLCXD2.fas	3
PLCXD3.fas	8
PLCZ1.fas	4
PLD1.fas	3
PLD2.fas	4
PLD3.fas	3
PLD4.fas	16
PLD5.fas	6
PLD6.fas	16
PLEK.fas	1
PLEK2.fas	2
PLEKHA1.fas	2
PLEKHA2.fas	3
PLEKHA3.fas	2
PLEKHA4.fas	12
PLEKHA5.fas	3
PLEKHA6.fas	3
PLEKHA7.fas	2
PLEKHA8.fas	1
PLEKHB1.fas	1
PLEKHB2.fas	281
PLEKHD1.fas	1
PLEKHF1.fas	11
PLEKHF2.fas	13
PLEKHG1.fas	5
PLEKHG2.fas	9
PLEKHG3.fas	6
PLEKHG4.fas	0
PLEKHG4B.fas	150
PLEKHG5.fas	6
PLEKHG6.fas	4
PLEKHG7.fas	89
PLEKHH1.fas	4
PLEKHH2.fas	4
PLEKHH3.fas	1
PLEKHJ1.fas	140
PLEKHM1.fas	14
PLEKHM2.fas	1
PLEKHM3.fas	3
PLEKHN1.fas	12
PLEKHO1.fas	4
PLEKHO2.fas	11
PLEKHS1.fas	3
PLET1.fas	16
PLG.fas	10
PLGLB1.fas	2
PLGLB2.fas	1
PLGRKT.fas	9
PLIN1.fas	6
PLIN2.fas	7
PLIN3.fas	12
PLIN4.fas	184
PLIN5.fas	10
PLK1.fas	4
PLK2.fas	1
PLK3.fas	1
PLK4.fas	4
PLK5.fas	75
PLLP.fas	3
PLN.fas	1
PLOD1.fas	4
PLOD2.fas	9
PLOD3.fas	3
PLP1.fas	5
PLP2.fas	6
PLPBP.fas	2
PLPP1.fas	4
PLPP2.fas	23
PLPP3.fas	5
PLPP4.fas	8
PLPP5.fas	9
PLPP6.fas	16
PLPP7.fas	5
PLPPR1.fas	5
PLPPR2.fas	4
PLPPR3.fas	25
PLPPR4.fas	5
PLPPR5.fas	2
PLRG1.fas	4
PLS1.fas	3
PLS3.fas	15
PLSCR3.fas	3
PLSCR4.fas	6
PLSCR5.fas	4
PLTP.fas	1
PLVAP.fas	9
PLXDC1.fas	3
PLXDC2.fas	2
PLXNA1.fas	7
PLXNA2.fas	5
PLXNA3.fas	21
PLXNA4.fas	4
PLXNB1.fas	2
PLXNB2.fas	8
PLXNB3.fas	18
PLXNC1.fas	5
PLXND1.fas	4
PM20D1.fas	16
PM20D2.fas	3
PMAIP1.fas	225
PMCH.fas	4
PMEL.fas	4
PMEPA1.fas	10
PMF1.fas	5
PMFBP1.fas	3
PMIS2.fas	26
PML.fas	3
PMM1.fas	4
PMM2.fas	8
PMP2.fas	18
PMP22.fas	119
PMPCA.fas	4
PMPCB.fas	4
PMS1.fas	9
PMS2.fas	7
PMVK.fas	2
PNCK.fas	30
PNISR.fas	12
PNKD.fas	3
PNKP.fas	2
PNLDC1.fas	3
PNLIP.fas	6
PNLIPRP1.fas	69
PNLIPRP2.fas	11
PNLIPRP3.fas	74
PNMA1.fas	5
PNMA2.fas	40
PNMA3.fas	188
PNMA5.fas	157
PNMA6E.fas	185
PNMA6F.fas	218
PNMA8A.fas	26
PNMA8B.fas	196
PNMA8C.fas	95
PNMT.fas	1
PNN.fas	25
PNO1.fas	0
PNOC.fas	5
PNP.fas	9
PNPLA1.fas	15
PNPLA2.fas	14
PNPLA3.fas	21
PNPLA4.fas	37
PNPLA5.fas	50
PNPLA6.fas	6
PNPLA7.fas	27
PNPLA8.fas	12
PNPO.fas	3
PNPT1.fas	4
PNRC1.fas	21
PNRC2.fas	15
POC1A.fas	2
POC1B.fas	5
POC5.fas	3
PODN.fas	1
PODNL1.fas	9
PODXL.fas	8
PODXL2.fas	10
