Sequence	MissingNumber
PBXIP1	12
PC	1
PCARE	15
PCBD1	1
PCBD2	2
PCBP1	29
PCBP2	5
PCBP3	8
PCBP4	2
PCCA	3
PCCB	5
PCDH1	7
PCDH10	18
PCDH11X	61
PCDH11Y	59
PCDH12	4
PCDH15	13
PCDH17	2
PCDH18	9
PCDH19	21
PCDH20	16
PCDH7	24
PCDH8	76
PCDH9	7
PCDHA1	154
PCDHA10	148
PCDHA11	153
PCDHA12	162
PCDHA13	161
PCDHA2	154
PCDHA3	161
PCDHA4	165
PCDHA5	160
PCDHA6	184
PCDHA7	175
PCDHA8	196
PCDHA9	174
PCDHAC1	63
PCDHAC2	11
PCDHB1	31
PCDHB10	200
PCDHB11	270
PCDHB12	192
PCDHB13	189
PCDHB14	175
PCDHB15	178
PCDHB16	179
PCDHB2	198
PCDHB3	195
PCDHB4	171
PCDHB5	191
PCDHB6	165
PCDHB7	185
PCDHB8	178
PCDHB9	251
PCDHGA1	61
PCDHGA11	63
PCDHGA12	87
PCDHGA2	81
PCDHGA3	70
PCDHGA4	75
PCDHGA5	52
PCDHGA6	91
PCDHGA7	73
PCDHGA8	106
PCDHGA9	94
PCDHGB1	156
PCDHGB2	155
PCDHGB3	142
PCDHGB4	165
PCDHGB6	144
PCDHGC3	6
PCDHGC4	2
PCDHGC5	6
PCED1A	2
PCED1B	20
PCF11	5
PCGF1	0
PCGF2	4
PCGF3	7
PCGF5	3
PCGF6	5
PCID2	3
PCIF1	1
PCK1	2
PCK2	2
PCLAF	38
PCM1	5
PCMT1	3
PCMTD1	3
PCMTD2	11
PCNA	3
PCNP	3
PCNT	6
PCNX1	2
PCNX2	8
PCNX3	0
PCNX4	3
PCOLCE	3
PCOLCE2	3
PCP2	5
PCP4	3
PCP4L1	2
PCSK1	3
PCSK1N	26
PCSK2	6
PCSK4	17
PCSK5	2
PCSK6	6
PCSK7	1
PCSK9	141
PCYOX1	6
PCYOX1L	2
PCYT1A	2
PCYT1B	6
PCYT2	1
PDAP1	6
PDC	4
PDCD1	10
PDCD10	1
PDCD11	3
PDCD1LG2	28
PDCD2	11
PDCD2L	5
PDCD4	1
PDCD5	5
PDCD6	5
PDCD6IP	3
PDCD7	53
PDCL	8
PDCL2	2
PDCL3	2
PDE10A	8
PDE11A	53
PDE12	19
PDE1A	3
PDE1B	1
PDE1C	6
PDE2A	0
PDE3A	2
PDE3B	4
PDE4A	7
PDE4B	2
PDE4C	20
PDE4D	3
PDE5A	14
PDE6A	3
PDE6B	11
PDE6C	8
PDE6D	3
PDE6G	4
PDE6H	1
PDE7A	5
PDE7B	2
PDE8A	4
PDE8B	4
PDE9A	3
PDF	25
PDGFA	4
PDGFB	2
PDGFC	4
PDGFD	6
PDGFRA	4
PDGFRB	3
PDGFRL	8
PDHA1	5
PDHA2	53
PDHB	3
PDHX	4
PDIA2	2
PDIA3	5
PDIA4	12
PDIA5	4
PDIA6	3
PDIK1L	8
PDILT	7
PDK1	5
PDK2	2
PDK3	4
PDK4	2
PDLIM1	6
PDLIM2	63
PDLIM3	4
PDLIM4	2
PDLIM5	3
PDLIM7	0
PDP1	3
PDP2	9
PDPK1	4
PDPN	8
PDPR	17
PDRG1	1
PDS5A	3
PDS5B	9
PDSS1	6
PDSS2	5
PDX1	14
PDXDC1	3
PDXK	4
PDXP	36
PDYN	4
PDZD11	3
PDZD3	4
PDZD4	32
PDZD7	2
PDZD8	4
PDZD9	4
PDZK1	4
PDZK1IP1	2
PDZRN3	10
PDZRN4	3
PEA15	0
PEAK1	9
PEAK3	94
PEAR1	10
PEBP1	2
PEBP4	5
PECAM1	5
PECR	39
PEDS1	6
PEF1	0
PEG10	12
PELI1	1
PELI2	5
PELI3	1
PELO	5
PELP1	15
PEMT	6
PENK	0
PEPD	2
PER1	2
PER2	6
PER3	45
PERCC1	8
PERM1	26
PERP	4
PES1	2
PET100	4
PET117	1
PEX1	4
PEX10	2
PEX11A	6
PEX11B	3
PEX11G	5
PEX12	4
PEX13	14
PEX14	1
PEX16	1
PEX19	1
PEX2	6
PEX26	3
PEX3	2
PEX5	3
PEX5L	3
PEX6	4
PEX7	2
PF4	23
PF4V1	24
PFAS	6
PFDN1	3
PFDN2	1
PFDN4	6
PFDN5	10
PFDN6	1
PFKFB1	44
PFKFB2	0
PFKFB3	3
PFKFB4	4
PFKL	8
PFKM	1
PFKP	12
PFN1	3
PFN2	1
PFN3	4
PFN4	1
PGA3	60
PGA4	77
PGA5	64
PGAM1	9
PGAM2	4
PGAM4	299
PGAM5	2
PGAP1	6
PGAP2	1
PGAP3	2
PGAP4	4
PGAP6	8
PGBD1	44
PGBD2	54
PGBD4	274
PGBD5	4
PGC	40
PGD	3
PGF	2
PGGHG	6
PGGT1B	2
PGK1	3
PGK2	53
PGLS	3
PGLYRP1	30
PGLYRP2	9
PGLYRP3	34
PGLYRP4	75
PGM1	3
PGM2	5
PGM2L1	5
PGM3	1
PGM5	6
PGP	43
PGPEP1	7
PGPEP1L	35
PGR	33
PGRMC1	23
PGRMC2	27
PGS1	5
PHACTR1	3
PHACTR2	4
PHACTR3	5
PHACTR4	2
PHAX	14
PHB	3
PHB2	4
PHC1	4
PHC2	11
PHC3	4
PHETA1	43
PHETA2	5
PHEX	3
PHF1	3
PHF10	1
PHF11	12
PHF12	3
PHF13	2
PHF14	3
PHF19	1
PHF2	7
PHF20	3
PHF20L1	4
PHF21A	4
PHF21B	7
PHF23	4
PHF24	0
PHF3	5
PHF5A	0
PHF6	8
PHF7	0
PHF8	7
PHGDH	6
PHGR1	135
PHIP	3
PHKA1	15
PHKA2	5
PHKB	5
PHKG1	9
PHKG2	4
PHLDA1	32
PHLDA2	34
PHLDA3	21
PHLDB1	2
PHLDB2	2
PHLDB3	9
PHLPP1	23
PHLPP2	3
PHOSPHO1	8
PHOSPHO2	6
PHOX2A	26
PHOX2B	79
PHPT1	10
PHRF1	11
PHTF1	4
PHTF2	4
PHYH	20
PHYHD1	69
PHYHIP	2
PHYHIPL	7
PHYKPL	4
PI15	1
PI16	2
PI3	53
PI4K2A	2
PI4K2B	5
PI4KA	8
PI4KB	3
PIANP	2
PIAS1	4
PIAS2	2
PIAS3	1
PIAS4	6
PIBF1	1
PICALM	3
PICK1	4
PID1	3
PIDD1	7
PIEZO1	7
PIEZO2	9
PIF1	1
PIFO	4
PIGA	10
PIGB	6
PIGBOS1	5
PIGC	7
PIGF	1
PIGG	6
PIGH	1
PIGK	7
PIGL	5
PIGM	8
PIGN	9
PIGO	2
PIGP	7
PIGQ	6
PIGR	2
PIGS	1
PIGT	3
PIGU	25
PIGV	7
PIGW	11
PIGX	5
PIGY	22
PIGZ	5
PIH1D1	2
PIH1D2	3
PIK3AP1	4
PIK3C2A	4
PIK3C2B	5
PIK3C2G	11
PIK3C3	9
PIK3CA	3
PIK3CB	7
PIK3CD	4
PIK3CG	9
PIK3IP1	0
PIK3R1	1
PIK3R2	5
PIK3R3	1
PIK3R4	8
PIK3R5	7
PIK3R6	5
PIKFYVE	5
PIM1	3
PIM2	7
PIM3	24
PIMREG	29
PIN1	2
PIN4	7
PINK1	2
PINLYP	22
PINX1	26
PIP	38
PIP4K2A	3
PIP4K2B	0
PIP4K2C	1
PIP4P1	1
PIP4P2	2
PIP5K1A	2
PIP5K1B	4
PIP5K1C	7
PIP5KL1	3
PIPOX	4
PIR	12
PIRT	2
PISD	2
PITHD1	2
PITPNA	3
PITPNB	5
PITPNC1	3
PITPNM1	1
PITPNM2	1
PITPNM3	9
PITRM1	7
PITX1	10
PITX2	4
PITX3	16
PIWIL1	27
PIWIL2	2
PIWIL3	109
PIWIL4	7
PJA1	21
PJA2	5
PJVK	4
PKD1	21
PKD1L1	101
PKD1L2	52
PKD1L3	110
PKD2	15
PKD2L1	22
PKD2L2	5
PKDCC	4
PKHD1	6
PKHD1L1	7
PKIA	4
PKIB	5
PKIG	2
PKLR	9
PKMYT1	5
PKN1	10
PKN2	4
PKN3	4
PKNOX1	2
PKNOX2	3
PKP1	4
PKP2	4
PKP3	22
PKP4	2
PLA1A	1
PLA2G10	31
PLA2G12A	1
PLA2G12B	3
PLA2G15	2
PLA2G1B	9
PLA2G2C	31
PLA2G2D	5
PLA2G2E	2
PLA2G2F	27
PLA2G3	0
PLA2G4A	3
PLA2G4B	2
PLA2G4C	229
PLA2G4D	7
PLA2G4E	1
PLA2G4F	7
PLA2G5	1
PLA2G6	3
PLA2G7	2
PLA2R1	4
PLAA	4
PLAAT1	4
PLAAT3	16
PLAAT5	29
PLAC1	13
PLAC8	28
PLAC8L1	1
PLAC9	6
PLAG1	1
PLAGL1	21
PLAGL2	4
PLAT	13
PLAU	2
PLAUR	6
PLB1	14
PLBD1	2
PLBD2	3
PLCB1	9
PLCB2	2
PLCB3	8
PLCB4	5
PLCD1	0
PLCD3	2
PLCD4	1
PLCE1	4
PLCG1	1
PLCG2	7
PLCH1	4
PLCH2	4
PLCL1	8
PLCL2	6
PLCXD1	142
PLCXD2	3
PLCXD3	8
PLCZ1	4
PLD1	3
PLD2	4
PLD3	3
PLD4	16
PLD5	6
PLD6	16
PLEK	1
PLEK2	2
PLEKHA1	2
PLEKHA2	3
PLEKHA3	2
PLEKHA4	12
PLEKHA5	3
PLEKHA6	3
PLEKHA7	2
PLEKHA8	1
PLEKHB1	1
PLEKHB2	282
PLEKHD1	1
PLEKHF1	11
PLEKHF2	13
PLEKHG1	5
PLEKHG2	9
PLEKHG3	6
PLEKHG4	0
PLEKHG4B	151
PLEKHG5	6
PLEKHG6	5
PLEKHG7	89
PLEKHH1	4
PLEKHH2	4
PLEKHH3	1
PLEKHJ1	139
PLEKHM1	14
PLEKHM2	1
PLEKHM3	3
PLEKHN1	12
PLEKHO1	4
PLEKHO2	11
PLEKHS1	3
PLET1	16
PLG	10
PLGLB1	2
PLGLB2	1
PLGRKT	9
PLIN1	6
PLIN2	7
PLIN3	13
PLIN4	186
PLIN5	10
PLK1	4
PLK2	1
PLK3	1
PLK4	4
PLK5	76
PLLP	2
PLN	1
PLOD1	4
PLOD2	9
PLOD3	3
PLP1	5
PLP2	6
PLPBP	2
PLPP1	4
PLPP2	23
PLPP3	5
PLPP4	8
PLPP5	9
PLPP6	16
PLPP7	5
PLPPR1	5
PLPPR2	4
PLPPR3	25
PLPPR4	5
PLPPR5	2
PLRG1	4
PLS1	3
PLS3	15
PLSCR3	3
PLSCR4	6
PLSCR5	4
PLTP	1
PLVAP	9
PLXDC1	3
PLXDC2	2
PLXNA1	7
PLXNA2	5
PLXNA3	21
PLXNA4	4
PLXNB1	2
PLXNB2	8
PLXNB3	18
PLXNC1	5
PLXND1	4
PM20D1	16
PM20D2	3
PMAIP1	226
PMCH	4
PMEL	4
PMEPA1	10
PMF1	5
PMFBP1	3
PMIS2	26
PML	3
PMM1	4
PMM2	8
PMP2	18
PMP22	118
PMPCA	4
PMPCB	4
PMS1	9
PMS2	7
PMVK	2
PNCK	30
PNISR	12
PNKD	3
PNKP	2
PNLDC1	4
PNLIP	6
PNLIPRP1	70
PNLIPRP2	11
PNLIPRP3	74
PNMA1	5
PNMA2	40
PNMA3	189
PNMA5	157
PNMA6E	186
PNMA6F	220
PNMA8A	26
PNMA8B	197
PNMA8C	96
PNMT	1
PNN	26
PNO1	0
PNOC	5
PNP	9
PNPLA1	15
PNPLA2	14
PNPLA3	22
PNPLA4	37
PNPLA5	50
PNPLA6	6
PNPLA7	27
PNPLA8	12
PNPO	3
PNPT1	4
PNRC1	21
PNRC2	15
POC1A	2
POC1B	5
POC5	3
PODN	1
PODNL1	9
PODXL	8
PODXL2	10
POF1B	14
POFUT1	0
POFUT2	14
POGK	9
POGLUT1	1
POGLUT2	2
POGLUT3	3
POGZ	13
POLA1	7
POLA2	0
POLB	1
POLD1	5
POLD2	2
POLD3	3
POLD4	1
POLDIP2	3
POLDIP3	3
POLE	5
POLE2	2
POLE3	2
POLE4	13
POLG	1
POLG2	3
POLH	7
POLI	7
POLK	5
POLL	2
POLM	118
POLN	11
POLQ	17
POLR1A	2
POLR1B	5
POLR1C	2
POLR1D	7
POLR1E	11
POLR1F	10
POLR1G	12
POLR1H	6
POLR2A	8
POLR2B	8
POLR2C	1
POLR2D	6
POLR2E	11
POLR2F	1
POLR2G	1
POLR2H	0
POLR2I	2
POLR2J	62
POLR2J2	270
POLR2J3	224
POLR2L	5
POLR2M	6
POLR3A	13
POLR3B	6
POLR3C	3
POLR3D	5
POLR3E	6
POLR3F	6
POLR3G	4
POLR3GL	1
POLR3H	3
POLR3K	5
POLRMT	12
POM121	9
POM121C	8
POM121L12	134
POM121L2	133
POMC	19
POMGNT1	0
POMGNT2	10
POMK	20
POMP	5
POMT1	2
POMT2	8
POMZP3	8
PON1	41
PON2	2
PON3	8
POP1	6
POP4	11
POP5	2
POP7	3
POPDC2	0
POPDC3	4
POR	4
PORCN	2
POSTN	3
POT1	5
POU1F1	1
POU2AF1	3
POU2F1	4
POU2F2	3
POU2F3	4
POU3F1	66
POU3F2	60
POU3F3	108
POU3F4	25
POU4F1	111
POU4F2	4
POU4F3	2
POU5F1	4
POU5F1B	298
POU5F2	92
POU6F1	0
POU6F2	4
PP2D1	14
PPA1	2
PPA2	2
PPAN	3
PPARA	4
PPARD	4
PPARG	5
PPARGC1A	3
PPARGC1B	5
PPAT	5
PPBP	2
PPCDC	1
PPCS	7
PPDPF	177
PPDPFL	57
PPEF1	5
PPEF2	21
PPFIA2	7
PPFIA3	3
PPFIA4	5
PPFIBP1	9
PPFIBP2	12
PPHLN1	9
PPIA	17
PPIAL4A	280
PPIAL4C	279
PPIAL4D	278
PPIAL4E	278
PPIAL4F	278
PPIAL4G	282
PPIAL4H	279
PPIB	19
PPIC	2
PPID	9
PPIE	19
PPIF	2
PPIG	7
PPIH	0
PPIL1	6
PPIL2	17
PPIL3	3
PPIL4	2
PPIL6	3
PPIP5K1	7
PPIP5K2	1
PPL	11
PPM1A	7
PPM1B	10
PPM1D	4
PPM1E	4
PPM1F	7
PPM1G	3
PPM1H	5
PPM1J	2
PPM1K	4
PPM1L	2
PPM1M	1
PPM1N	41
PPME1	3
PPOX	1
PPP1CA	2
PPP1CB	5
PPP1CC	11
PPP1R10	3
PPP1R11	4
PPP1R12A	4
PPP1R12B	3
PPP1R12C	9
PPP1R13B	4
PPP1R13L	17
PPP1R14A	5
PPP1R14B	43
PPP1R14C	26
PPP1R14D	27
PPP1R15A	44
PPP1R15B	13
PPP1R16A	10
PPP1R16B	4
PPP1R17	5
PPP1R18	27
PPP1R1A	1
PPP1R1B	1
PPP1R1C	3
PPP1R2	0
PPP1R21	1
PPP1R26	26
PPP1R27	1
PPP1R2C	48
PPP1R32	6
PPP1R35	11
PPP1R36	2
PPP1R37	4
PPP1R3A	7
PPP1R3B	2
PPP1R3C	2
PPP1R3D	39
PPP1R3E	14
PPP1R3F	19
PPP1R3G	39
PPP1R42	3
PPP1R7	4
PPP1R8	1
PPP1R9A	4
PPP1R9B	33
PPP2CA	2
PPP2CB	3
PPP2R1A	6
PPP2R1B	3
PPP2R2A	3
PPP2R2B	3
PPP2R2C	9
PPP2R2D	68
PPP2R3A	12
PPP2R3B	87
PPP2R3C	12
PPP2R5A	4
PPP2R5B	0
PPP2R5C	2
PPP2R5D	5
PPP2R5E	5
PPP3CA	2
PPP3CB	3
PPP3CC	2
PPP3R1	4
PPP3R2	35
PPP4C	0
PPP4R1	2
PPP4R2	3
PPP4R3A	5
PPP4R3B	1
PPP4R3C	43
PPP4R4	5
PPP5C	5
PPP6C	4
PPP6R1	3
PPP6R2	2
PPP6R3	2
PPRC1	9
PPT1	6
PPT2	4
PPTC7	3
PPWD1	3
PPY	10
PQBP1	3
PRAC1	112
PRAC2	223
PRADC1	1
PRAF2	10
PRAG1	4
PRAM1	32
PRAP1	38
PRC1	8
PRCC	3
PRCD	2
PRCP	9
PRDM1	2
PRDM10	2
PRDM11	7
PRDM12	17
PRDM13	22
PRDM14	4
PRDM15	10
PRDM16	8
PRDM4	7
PRDM5	4
PRDM6	4
PRDM8	71
PRDX1	4
PRDX2	4
PRDX3	1
PRDX4	6
PRDX5	5
PRDX6	4
PREB	2
PRELID1	4
PRELID2	6
PRELID3A	9
PRELID3B	3
PRELP	7
PREP	3
PREPL	2
PREX1	8
PREX2	7
PRF1	13
PRG2	122
PRG3	53
PRG4	166
PRICKLE1	2
PRICKLE2	3
PRICKLE3	9
PRICKLE4	14
PRIM1	3
PRIM2	4
PRIMA1	3
PRIMPOL	4
PRKAA1	2
PRKAA2	2
PRKAB1	1
PRKAB2	7
PRKACA	10
PRKACB	2
PRKACG	274
PRKAG1	2
PRKAG2	3
PRKAG3	7
PRKAR1A	0
PRKAR1B	11
PRKAR2A	3
PRKAR2B	1
PRKCA	9
PRKCB	6
PRKCD	1
PRKCE	1
PRKCG	18
PRKCH	3
PRKCI	5
PRKCQ	7
PRKCSH	12
PRKCZ	18
PRKD1	5
PRKD2	4
PRKD3	1
PRKDC	10
PRKG1	9
PRKG2	6
PRKN	10
PRKRA	1
PRKRIP1	6
PRKX	53
PRKY	53
PRLH	6
PRLHR	7
PRLR	2
PRM1	11
PRM2	14
PRM3	17
PRMT1	5
PRMT2	12
PRMT3	2
PRMT5	1
PRMT6	7
PRMT7	4
PRMT8	3
PRMT9	9
PRND	7
PRNP	8
PROB1	20
PROC	7
PROCA1	9
PROCR	1
PRODH	10
PRODH2	7
PROK1	7
PROK2	2
PROKR1	1
PROKR2	4
PROM1	6
PROM2	4
PROP1	8
PRORP	3
PROS1	8
PROSER1	37
PROSER2	7
PROSER3	1
PROX1	4
PROX2	5
PROZ	100
PRPF18	7
PRPF19	2
PRPF3	7
PRPF31	7
PRPF38A	1
PRPF38B	4
PRPF39	1
PRPF4	1
PRPF40A	2
PRPF40B	1
PRPF4B	4
PRPF6	3
PRPF8	5
PRPH	5
PRPH2	5
PRPS1	3
PRPS1L1	86
PRPS2	6
PRPSAP1	3
PRPSAP2	9
PRR11	8
PRR12	49
PRR13	11
PRR14	4
PRR15	7
PRR15L	4
PRR16	9
PRR18	110
PRR19	8
PRR20A	120
PRR20B	161
PRR20C	157
PRR20D	150
PRR20E	146
PRR20G	101
PRR22	24
PRR23A	164
PRR23B	111
PRR23D1	257
PRR23D2	254
PRR27	48
PRR29	10
PRR3	8
PRR30	17
PRR32	51
PRR33	29
PRR35	21
PRR36	78
PRR5	9
PRR5L	1
PRR7	15
PRR9	6
PRRC1	1
PRRC2A	8
PRRC2B	10
PRRC2C	16
PRRG1	15
PRRG2	1
PRRG3	9
PRRG4	3
PRRT1	51
PRRT1B	41
PRRT2	3
PRRT3	17
PRRT4	37
PRRX1	3
PRRX2	9
PRSS12	6
PRSS16	12
PRSS22	4
PRSS23	4
PRSS27	1
PRSS3	35
PRSS33	58
PRSS35	11
PRSS36	4
PRSS37	3
PRSS38	44
PRSS45P	13
PRSS48	62
PRSS50	29
PRSS51	51
PRSS53	2
PRSS54	6
PRSS55	6
PRSS56	11
PRSS57	28
PRSS58	16
PRSS8	1
PRTFDC1	33
PRTG	4
PRTN3	86
PRUNE1	9
PRXL2A	5
PRXL2B	57
PRXL2C	13
PSAP	0
PSAPL1	101
PSAT1	5
PSCA	44
PSD	3
PSD2	3
PSD3	10
PSD4	5
PSEN1	5
PSEN2	22
PSENEN	1
PSIP1	7
PSKH1	1
PSKH2	145
PSMA1	8
PSMA2	3
PSMA3	3
PSMA4	2
PSMA5	1
PSMA6	2
PSMA7	0
PSMA8	4
PSMB1	1
PSMB10	1
PSMB11	8
PSMB2	3
PSMB3	2
PSMB4	1
PSMB5	5
PSMB6	1
PSMB7	2
PSMB8	5
PSMB9	2
PSMC1	3
PSMC2	6
PSMC3	3
PSMC3IP	0
PSMC4	1
PSMC5	0
PSMC6	3
PSMD1	2
PSMD10	9
PSMD11	2
PSMD12	7
PSMD13	2
PSMD14	4
PSMD2	1
PSMD3	1
PSMD4	2
PSMD5	2
PSMD6	6
PSMD7	3
PSMD8	2
PSMD9	4
PSME1	1
PSME2	3
PSME3	1
PSME3IP1	2
PSME4	5
PSMF1	5
PSMG1	2
PSMG2	5
PSMG3	12
PSMG4	6
PSORS1C1	284
PSORS1C2	10
PSPC1	3
PSPH	5
PSPN	195
PSRC1	33
PSTK	4
PSTPIP1	2
PSTPIP2	5
PTAFR	11
PTAR1	4
PTBP1	9
PTBP2	3
PTBP3	2
PTCD1	9
PTCD2	7
PTCD3	3
PTCH1	2
PTCH2	6
PTCHD1	10
PTCHD4	9
PTCRA	64
PTDSS1	4
PTDSS2	11
PTEN	4
PTER	20
PTF1A	36
PTGDR	9
PTGDR2	26
PTGDS	6
PTGER1	36
PTGER2	4
PTGER3	9
PTGER4	5
PTGES	3
PTGES2	1
PTGES3	7
PTGES3L	3
PTGFR	4
PTGFRN	2
PTGIR	17
PTGIS	0
PTGR1	28
PTGR2	7
PTGS1	4
PTGS2	10
PTH	8
PTH1R	3
PTH2	10
PTH2R	21
PTHLH	0
PTK2	2
PTK2B	6
PTK6	96
PTK7	4
PTMA	10
PTMS	100
PTN	7
PTOV1	5
PTP4A1	6
PTP4A2	2
PTP4A3	5
PTPA	3
PTPDC1	12
PTPMT1	3
PTPN1	2
PTPN11	4
PTPN12	8
PTPN13	8
PTPN14	5
PTPN18	59
PTPN2	5
PTPN20	60
PTPN21	9
PTPN22	6
PTPN23	14
PTPN3	2
PTPN4	3
PTPN5	1
PTPN6	3
PTPN7	6
PTPN9	8
PTPRA	1
PTPRB	5
PTPRC	8
PTPRCAP	8
PTPRD	6
PTPRE	2
PTPRF	1
PTPRG	7
PTPRH	63
PTPRJ	7
PTPRK	3
PTPRM	11
PTPRN	5
PTPRN2	28
PTPRO	13
PTPRQ	4
PTPRR	3
PTPRS	10
PTPRT	1
PTPRZ1	19
PTRH1	3
PTRH2	4
PTRHD1	2
PTS	3
PTTG1	5
PTTG1IP	2
PTTG1IP2	31
PTTG2	286
PTX3	1
PTX4	51
PUDP	44
PUF60	5
PUM1	3
PUM2	2
PUM3	5
PURA	48
PURB	51
PURG	7
PUS1	11
PUS10	3
PUS3	11
PUS7	4
PUS7L	5
PUSL1	6
PVALB	1
PVALEF	91
PVR	22
PVRIG	50
PWP1	1
PWP2	10
PWWP2A	14
PWWP2B	36
PWWP3A	4
PWWP3B	20
PWWP4	277
PXDC1	6
PXDN	19
PXDNL	186
PXK	4
PXMP2	22
PXMP4	4
PXN	2
PXT1	13
PXYLP1	11
PYCARD	3
PYCR1	2
PYCR2	8
PYCR3	3
PYDC1	102
PYDC2	278
PYGB	13
PYGL	3
PYGM	2
PYGO1	12
PYGO2	6
PYM1	4
PYROXD1	10
PYROXD2	11
PYURF	16
PYY	21
PZP	173
QARS1	0
QDPR	6
QKI	4
QPCT	3
QPCTL	3
QPRT	14
QRFP	9
QRFPR	41
QRICH1	3
QRSL1	17
QSER1	19
QSOX1	2
QSOX2	4
QTRT1	3
QTRT2	1
R3HCC1	3
R3HCC1L	6
R3HDM1	20
R3HDM2	2
R3HDM4	13
R3HDML	7
RAB10	2
RAB11A	0
RAB11B	1
RAB11FIP1	11
RAB11FIP2	4
RAB11FIP3	7
RAB11FIP4	4
RAB11FIP5	37
RAB12	86
RAB13	3
RAB14	3
RAB15	3
RAB17	14
RAB18	20
RAB19	13
RAB1A	3
RAB1B	4
RAB20	17
RAB21	5
RAB22A	0
RAB23	4
RAB24	1
RAB25	2
RAB26	4
RAB27A	2
RAB27B	3
RAB28	4
RAB29	2
RAB2A	2
RAB2B	16
RAB30	1
RAB31	3
RAB32	4
RAB33A	7
RAB33B	7
RAB34	4
RAB35	3
RAB36	2
RAB37	3
RAB38	3
RAB39A	6
RAB39B	7
RAB3A	22
RAB3B	6
RAB3C	4
RAB3D	11
RAB3GAP1	3
RAB3GAP2	5
RAB3IL1	2
RAB3IP	3
RAB40B	69
RAB40C	9
RAB41	255
RAB42	7
RAB43	7
RAB44	22
RAB4A	5
RAB4B	1
RAB5A	4
RAB5B	2
RAB5C	2
RAB5IF	9
RAB6A	8
RAB6B	1
RAB7A	6
RAB7B	4
RAB8A	3
RAB8B	3
RAB9A	20
RAB9B	13
RABAC1	3
RABEP1	5
RABEP2	6
RABEPK	3
RABGAP1	2
RABGAP1L	62
RABGEF1	11
RABGGTA	1
RABGGTB	2
RABIF	9
RABL2A	3
RABL2B	2
RABL3	3
RABL6	10
RAC1	5
RAC2	1
RAC3	3
RACGAP1	2
RACK1	4
RAD1	3
RAD17	3
RAD18	4
RAD21	3
RAD21L1	3
RAD23A	2
RAD23B	5
RAD50	4
RAD51	6
RAD51AP1	10
RAD51AP2	24
RAD51B	10
RAD51C	8
RAD51D	10
RAD52	4
RAD54B	3
RAD54L	1
RAD54L2	8
RAD9A	1
RAD9B	8
RADIL	8
RADX	66
RAE1	1
RAF1	2
RAG1	6
RAG2	8
RAI14	6
RAI2	21
RALA	1
RALB	4
RALBP1	3
RALGAPA1	32
RALGAPA2	10
RALGAPB	6
RALGPS1	2
RALGPS2	1
RALY	3
RALYL	14
RAMAC	10
RAMP1	15
RAMP2	2
RAMP3	43
RAN	15
RANBP1	2
RANBP10	2
RANBP17	2
RANBP3	0
RANBP3L	3
RANBP6	5
RANBP9	1
RANGAP1	2
RANGRF	1
RAP1A	3
RAP1B	3
RAP1GAP	1
RAP1GAP2	5
RAP1GDS1	5
RAP2A	25
RAP2B	11
RAP2C	5
RAPGEF1	17
RAPGEF2	9
RAPGEF3	3
RAPGEF4	3
RAPGEF5	6
RAPGEF6	6
RAPGEFL1	4
RAPH1	145
RAPSN	6
RARA	0
RARB	1
RARG	2
RARRES1	3
RARRES2	3
RARS1	3
RARS2	4
RASA1	2
RASA2	2
RASA3	13
RASA4	10
RASA4B	9
RASAL1	3
RASAL2	3
RASAL3	3
RASD1	6
RASD2	0
RASEF	8
RASGEF1A	4
RASGEF1B	13
RASGEF1C	19
RASGRF1	11
RASGRF2	4
RASGRP1	2
RASGRP2	0
RASGRP3	2
RASGRP4	0
RASIP1	9
RASL10A	4
RASL10B	2
RASL11A	5
RASL11B	1
RASL12	5
RASSF1	1
RASSF10	14
RASSF2	4
RASSF3	5
RASSF4	6
RASSF5	2
RASSF6	6
RASSF7	4
RASSF8	6
RASSF9	3
RAVER1	1
RAVER2	3
RAX	6
RAX2	45
RB1	3
RB1CC1	10
RBBP4	7
RBBP5	5
RBBP6	4
RBBP7	7
RBBP8	3
RBBP8NL	4
RBBP9	10
RBCK1	2
RBFA	12
RBFOX1	12
RBFOX2	2
RBFOX3	8
RBIS	6
RBKS	8
RBL1	5
RBL2	4
RBM10	9
RBM11	5
RBM12	14
RBM12B	21
RBM14	5
RBM15	8
RBM15B	41
RBM17	3
RBM18	2
RBM19	8
RBM20	5
RBM22	1
RBM23	51
RBM24	18
RBM25	2
RBM26	5
RBM27	5
RBM28	2
RBM3	4
RBM33	8
RBM34	2
RBM38	5
RBM39	3
RBM4	5
RBM41	5
RBM42	3
RBM43	23
RBM44	11
RBM45	3
RBM46	9
RBM47	8
RBM48	7
RBM4B	0
RBM5	3
RBM6	4
RBM7	5
RBM8A	6
RBMS1	3
RBMS2	6
RBMS3	6
RBMX	11
RBMX2	13
RBMXL1	281
RBMXL2	63
RBMXL3	283
RBMY1A1	197
RBMY1B	200
RBMY1D	196
RBMY1E	199
RBMY1F	200
RBMY1J	229
RBP1	3
RBP2	2
RBP3	24
RBP4	2
RBP5	40
RBP7	70
RBPJ	2
RBPJL	4
RBPMS	2
RBPMS2	2
RBSN	9
RBX1	1
RC3H1	3
RC3H2	1
RCAN1	5
RCAN2	6
RCAN3	2
RCBTB1	3
RCBTB2	4
RCC1	2
RCC1L	11
RCC2	5
RCCD1	9
RCE1	1
RCHY1	7
RCL1	5
RCN1	2
RCN2	8
