Sequence	MissingNumber
PBXIP1	14
PC	2
PCARE	18
PCBD1	1
PCBD2	2
PCBP1	33
PCBP2	5
PCBP3	8
PCBP4	2
PCCA	3
PCCB	5
PCDH1	10
PCDH10	22
PCDH11X	67
PCDH11Y	65
PCDH12	6
PCDH15	21
PCDH17	8
PCDH18	9
PCDH19	26
PCDH20	19
PCDH7	34
PCDH8	93
PCDH9	8
PCDHA1	176
PCDHA10	169
PCDHA11	176
PCDHA12	181
PCDHA13	184
PCDHA2	181
PCDHA3	185
PCDHA4	185
PCDHA5	185
PCDHA6	214
PCDHA7	209
PCDHA8	229
PCDHA9	201
PCDHAC1	69
PCDHAC2	14
PCDHB1	32
PCDHB10	229
PCDHB11	334
PCDHB12	221
PCDHB13	223
PCDHB14	203
PCDHB15	207
PCDHB16	204
PCDHB2	228
PCDHB3	230
PCDHB4	200
PCDHB5	223
PCDHB6	187
PCDHB7	210
PCDHB8	208
PCDHB9	309
PCDHGA1	68
PCDHGA11	70
PCDHGA12	98
PCDHGA2	95
PCDHGA3	78
PCDHGA4	82
PCDHGA5	59
PCDHGA6	102
PCDHGA7	81
PCDHGA8	117
PCDHGA9	105
PCDHGB1	181
PCDHGB2	173
PCDHGB3	161
PCDHGB4	184
PCDHGB6	159
PCDHGC3	9
PCDHGC4	5
PCDHGC5	7
PCED1A	3
PCED1B	22
PCF11	7
PCGF1	0
PCGF2	4
PCGF3	9
PCGF5	3
PCGF6	6
PCID2	3
PCIF1	1
PCK1	2
PCK2	3
PCLAF	44
PCM1	5
PCMT1	6
PCMTD1	4
PCMTD2	15
PCNA	3
PCNP	3
PCNT	8
PCNX1	2
PCNX2	10
PCNX3	1
PCNX4	3
PCOLCE	3
PCOLCE2	3
PCP2	7
PCP4	3
PCP4L1	3
PCSK1	3
PCSK1N	38
PCSK2	7
PCSK4	26
PCSK5	5
PCSK6	6
PCSK7	1
PCSK9	169
PCYOX1	8
PCYOX1L	3
PCYT1A	3
PCYT1B	8
PCYT2	4
PDAP1	6
PDC	4
PDCD1	10
PDCD10	1
PDCD11	4
PDCD1LG2	30
PDCD2	16
PDCD2L	8
PDCD4	2
PDCD5	7
PDCD6	7
PDCD6IP	4
PDCD7	74
PDCL	9
PDCL2	2
PDCL3	2
PDE10A	9
PDE11A	62
PDE12	22
PDE1A	3
PDE1B	1
PDE1C	6
PDE2A	0
PDE3A	2
PDE3B	4
PDE4A	8
PDE4B	3
PDE4C	22
PDE4D	4
PDE5A	17
PDE6A	3
PDE6B	14
PDE6C	9
PDE6D	3
PDE6G	4
PDE6H	1
PDE7A	7
PDE7B	3
PDE8A	5
PDE8B	4
PDE9A	5
PDF	34
PDGFA	5
PDGFB	4
PDGFC	4
PDGFD	9
PDGFRA	5
PDGFRB	4
PDGFRL	9
PDHA1	5
PDHA2	61
PDHB	4
PDHX	5
PDIA2	2
PDIA3	5
PDIA4	14
PDIA5	5
PDIA6	5
PDIK1L	8
PDILT	8
PDK1	7
PDK2	3
PDK3	4
PDK4	2
PDLIM1	7
PDLIM2	70
PDLIM3	5
PDLIM4	2
PDLIM5	4
PDLIM7	1
PDP1	4
PDP2	11
PDPK1	6
PDPN	13
PDPR	20
PDRG1	3
PDS5A	3
PDS5B	10
PDSS1	10
PDSS2	5
PDX1	18
PDXDC1	3
PDXK	4
PDXP	52
PDYN	6
PDZD11	5
PDZD3	5
PDZD4	39
PDZD7	3
PDZD8	5
PDZD9	4
PDZK1	4
PDZK1IP1	3
PDZRN3	16
PDZRN4	5
PEA15	1
PEAK1	10
PEAK3	122
PEAR1	12
PEBP1	3
PEBP4	7
PECAM1	8
PECR	40
PEDS1	10
PEF1	0
PEG10	15
PELI1	2
PELI2	5
PELI3	2
PELO	8
PELP1	19
PEMT	8
PENK	1
PEPD	3
PER1	3
PER2	7
PER3	57
PERCC1	11
PERM1	34
PERP	5
PES1	4
PET100	5
PET117	1
PEX1	6
PEX10	4
PEX11A	7
PEX11B	3
PEX11G	5
PEX12	6
PEX13	16
PEX14	2
PEX16	2
PEX19	1
PEX2	9
PEX26	4
PEX3	2
PEX5	5
PEX5L	5
PEX6	4
PEX7	5
PF4	25
PF4V1	28
PFAS	7
PFDN1	4
PFDN2	1
PFDN4	7
PFDN5	12
PFDN6	2
PFKFB1	53
PFKFB2	0
PFKFB3	4
PFKFB4	6
PFKL	13
PFKM	1
PFKP	16
PFN1	6
PFN2	2
PFN3	7
PFN4	1
PGA3	87
PGA4	109
PGA5	93
PGAM1	11
PGAM2	8
PGAM4	373
PGAM5	5
PGAP1	7
PGAP2	1
PGAP3	2
PGAP4	5
PGAP6	12
PGBD1	66
PGBD2	81
PGBD4	341
PGBD5	6
PGC	55
PGD	3
PGF	4
PGGHG	9
PGGT1B	2
PGK1	3
PGK2	62
PGLS	5
PGLYRP1	37
PGLYRP2	13
PGLYRP3	42
PGLYRP4	89
PGM1	4
PGM2	5
PGM2L1	6
PGM3	2
PGM5	7
PGP	55
PGPEP1	11
PGPEP1L	46
PGR	43
PGRMC1	33
PGRMC2	34
PGS1	7
PHACTR1	3
PHACTR2	4
PHACTR3	6
PHACTR4	5
PHAX	15
PHB	5
PHB2	4
PHC1	6
PHC2	14
PHC3	5
PHETA1	56
PHETA2	6
PHEX	5
PHF1	5
PHF10	1
PHF11	13
PHF12	3
PHF13	3
PHF14	3
PHF19	2
PHF2	9
PHF20	3
PHF20L1	5
PHF21A	4
PHF21B	10
PHF23	5
PHF24	0
PHF3	7
PHF5A	0
PHF6	10
PHF7	1
PHF8	10
PHGDH	7
PHGR1	156
PHIP	3
PHKA1	17
PHKA2	5
PHKB	6
PHKG1	12
PHKG2	7
PHLDA1	42
PHLDA2	47
PHLDA3	30
PHLDB1	4
PHLDB2	2
PHLDB3	13
PHLPP1	26
PHLPP2	3
PHOSPHO1	15
PHOSPHO2	6
PHOX2A	36
PHOX2B	97
PHPT1	12
PHRF1	18
PHTF1	4
PHTF2	4
PHYH	26
PHYHD1	79
PHYHIP	3
PHYHIPL	7
PHYKPL	4
PI15	1
PI16	2
PI3	75
PI4K2A	4
PI4K2B	6
PI4KA	12
PI4KB	5
PIANP	2
PIAS1	4
PIAS2	2
PIAS3	1
PIAS4	9
PIBF1	2
PICALM	4
PICK1	6
PID1	3
PIDD1	11
PIEZO1	9
PIEZO2	10
PIF1	1
PIFO	6
PIGA	10
PIGB	7
PIGBOS1	6
PIGC	8
PIGF	2
PIGG	7
PIGH	1
PIGK	8
PIGL	7
PIGM	10
PIGN	9
PIGO	3
PIGP	7
PIGQ	6
PIGR	2
PIGS	1
PIGT	4
PIGU	29
PIGV	7
PIGW	12
PIGX	7
PIGY	35
PIGZ	6
PIH1D1	4
PIH1D2	4
PIK3AP1	4
PIK3C2A	5
PIK3C2B	6
PIK3C2G	11
PIK3C3	9
PIK3CA	3
PIK3CB	7
PIK3CD	5
PIK3CG	11
PIK3IP1	1
PIK3R1	2
PIK3R2	6
PIK3R3	2
PIK3R4	9
PIK3R5	8
PIK3R6	6
PIKFYVE	5
PIM1	5
PIM2	9
PIM3	36
PIMREG	35
PIN1	2
PIN4	9
PINK1	2
PINLYP	25
PINX1	36
PIP	38
PIP4K2A	4
PIP4K2B	0
PIP4K2C	3
PIP4P1	4
PIP4P2	3
PIP5K1A	4
PIP5K1B	4
PIP5K1C	9
PIP5KL1	3
PIPOX	6
PIR	14
PIRT	3
PISD	2
PITHD1	2
PITPNA	4
PITPNB	6
PITPNC1	5
PITPNM1	5
PITPNM2	2
PITPNM3	10
PITRM1	11
PITX1	13
PITX2	5
PITX3	21
PIWIL1	32
PIWIL2	3
PIWIL3	134
PIWIL4	7
PJA1	28
PJA2	5
PJVK	4
PKD1	24
PKD1L1	118
PKD1L2	56
PKD1L3	123
PKD2	22
PKD2L1	22
PKD2L2	7
PKDCC	5
PKHD1	6
PKHD1L1	8
PKIA	5
PKIB	6
PKIG	2
PKLR	10
PKMYT1	5
PKN1	16
PKN2	6
PKN3	5
PKNOX1	2
PKNOX2	4
PKP1	7
PKP2	5
PKP3	30
PKP4	2
PLA1A	2
PLA2G10	40
PLA2G12A	1
PLA2G12B	3
PLA2G15	5
PLA2G1B	15
PLA2G2C	39
PLA2G2D	5
PLA2G2E	2
PLA2G2F	28
PLA2G3	2
PLA2G4A	4
PLA2G4B	4
PLA2G4C	274
PLA2G4D	9
PLA2G4E	2
PLA2G4F	8
PLA2G5	2
PLA2G6	5
PLA2G7	2
PLA2R1	4
PLAA	7
PLAAT1	7
PLAAT3	20
PLAAT5	34
PLAC1	13
PLAC8	39
PLAC8L1	1
PLAC9	10
PLAG1	2
PLAGL1	24
PLAGL2	6
PLAT	14
PLAU	2
PLAUR	7
PLB1	15
PLBD1	2
PLBD2	5
PLCB1	9
PLCB2	3
PLCB3	11
PLCB4	7
PLCD1	1
PLCD3	6
PLCD4	1
PLCE1	4
PLCG1	1
PLCG2	7
PLCH1	5
PLCH2	5
PLCL1	11
PLCL2	8
PLCXD1	175
PLCXD2	4
PLCXD3	10
PLCZ1	4
PLD1	3
PLD2	5
PLD3	3
PLD4	17
PLD5	7
PLD6	22
PLEK	1
PLEK2	2
PLEKHA1	2
PLEKHA2	5
PLEKHA3	2
PLEKHA4	14
PLEKHA5	5
PLEKHA6	4
PLEKHA7	3
PLEKHA8	3
PLEKHB1	1
PLEKHB2	354
PLEKHD1	2
PLEKHF1	16
PLEKHF2	13
PLEKHG1	5
PLEKHG2	12
PLEKHG3	10
PLEKHG4	0
PLEKHG4B	194
PLEKHG5	7
PLEKHG6	6
PLEKHG7	120
PLEKHH1	6
PLEKHH2	8
PLEKHH3	1
PLEKHJ1	184
PLEKHM1	21
PLEKHM2	2
PLEKHM3	4
PLEKHN1	15
PLEKHO1	10
PLEKHO2	13
PLEKHS1	4
PLET1	21
PLG	11
PLGLB1	3
PLGLB2	2
PLGRKT	11
PLIN1	6
PLIN2	9
PLIN3	18
PLIN4	226
PLIN5	16
PLK1	4
PLK2	2
PLK3	1
PLK4	5
PLK5	96
PLLP	3
PLN	1
PLOD1	5
PLOD2	9
PLOD3	5
PLP1	5
PLP2	8
PLPBP	5
PLPP1	5
PLPP2	30
PLPP3	6
PLPP4	9
PLPP5	10
PLPP6	21
PLPP7	5
PLPPR1	7
PLPPR2	8
PLPPR3	33
PLPPR4	6
PLPPR5	3
PLRG1	6
PLS1	3
PLS3	18
PLSCR3	3
PLSCR4	6
PLSCR5	5
PLTP	1
PLVAP	11
PLXDC1	5
PLXDC2	5
PLXNA1	9
PLXNA2	6
PLXNA3	27
PLXNA4	4
PLXNB1	2
PLXNB2	9
PLXNB3	22
PLXNC1	6
PLXND1	6
PM20D1	20
PM20D2	6
PMAIP1	285
PMCH	5
PMEL	5
PMEPA1	12
PMF1	7
PMFBP1	4
PMIS2	29
PML	3
PMM1	4
PMM2	9
PMP2	20
PMP22	160
PMPCA	6
PMPCB	5
PMS1	10
PMS2	9
PMVK	3
PNCK	35
PNISR	14
PNKD	3
PNKP	2
PNLDC1	4
PNLIP	6
PNLIPRP1	91
PNLIPRP2	13
PNLIPRP3	102
PNMA1	6
PNMA2	43
PNMA3	228
PNMA5	182
PNMA6E	216
PNMA6F	266
PNMA8A	30
PNMA8B	237
PNMA8C	113
PNMT	1
PNN	30
PNO1	0
PNOC	6
PNP	10
PNPLA1	16
PNPLA2	18
PNPLA3	22
PNPLA4	56
PNPLA5	55
PNPLA6	7
PNPLA7	29
PNPLA8	14
PNPO	3
PNPT1	4
PNRC1	28
PNRC2	17
POC1A	2
POC1B	5
POC5	3
PODN	1
PODNL1	12
PODXL	10
PODXL2	13
POF1B	15
POFUT1	1
POFUT2	18
POGK	12
POGLUT1	1
POGLUT2	2
POGLUT3	3
POGZ	17
POLA1	8
POLA2	2
POLB	2
POLD1	7
POLD2	2
POLD3	3
POLD4	3
POLDIP2	3
POLDIP3	5
POLE	6
POLE2	4
POLE3	2
POLE4	20
POLG	1
POLG2	4
POLH	7
POLI	10
POLK	5
POLL	2
POLM	147
POLN	13
POLQ	23
POLR1A	2
POLR1B	5
POLR1C	2
POLR1D	9
POLR1E	14
POLR1F	12
POLR1G	15
POLR1H	7
POLR2A	10
POLR2B	9
POLR2C	3
POLR2D	6
POLR2E	13
POLR2F	3
POLR2G	3
POLR2H	0
POLR2I	2
POLR2J	73
POLR2J2	340
POLR2J3	281
POLR2L	9
POLR2M	7
POLR3A	19
POLR3B	6
POLR3C	3
POLR3D	8
POLR3E	7
POLR3F	6
POLR3G	4
POLR3GL	1
POLR3H	3
POLR3K	15
POLRMT	19
POM121	11
POM121C	10
POM121L12	162
POM121L2	154
POMC	28
POMGNT1	0
POMGNT2	10
POMK	25
POMP	5
POMT1	3
POMT2	11
POMZP3	9
PON1	43
PON2	2
PON3	12
POP1	7
POP4	14
POP5	3
POP7	5
POPDC2	1
POPDC3	4
POR	6
PORCN	3
POSTN	5
POT1	5
POU1F1	1
POU2AF1	4
POU2F1	4
POU2F2	3
POU2F3	8
POU3F1	86
POU3F2	76
POU3F3	137
POU3F4	29
POU4F1	136
POU4F2	10
POU4F3	2
POU5F1	7
POU5F1B	373
POU5F2	107
POU6F1	0
POU6F2	4
PP2D1	17
PPA1	2
PPA2	2
PPAN	5
PPARA	5
PPARD	4
PPARG	5
PPARGC1A	3
PPARGC1B	6
PPAT	7
PPBP	2
PPCDC	1
PPCS	13
PPDPF	226
PPDPFL	77
PPEF1	6
PPEF2	24
PPFIA2	8
PPFIA3	4
PPFIA4	6
PPFIBP1	10
PPFIBP2	14
PPHLN1	10
PPIA	21
PPIAL4A	349
PPIAL4C	349
PPIAL4D	347
PPIAL4E	347
PPIAL4F	347
PPIAL4G	351
PPIAL4H	348
PPIB	25
PPIC	2
PPID	10
PPIE	23
PPIF	2
PPIG	7
PPIH	0
PPIL1	6
PPIL2	19
PPIL3	4
PPIL4	3
PPIL6	4
PPIP5K1	8
PPIP5K2	1
PPL	12
PPM1A	7
PPM1B	11
PPM1D	4
PPM1E	4
PPM1F	7
PPM1G	3
PPM1H	7
PPM1J	2
PPM1K	5
PPM1L	3
PPM1M	1
PPM1N	48
PPME1	3
PPOX	1
PPP1CA	3
PPP1CB	5
PPP1CC	11
PPP1R10	3
PPP1R11	5
PPP1R12A	4
PPP1R12B	3
PPP1R12C	12
PPP1R13B	4
PPP1R13L	22
PPP1R14A	5
PPP1R14B	63
PPP1R14C	38
PPP1R14D	34
PPP1R15A	58
PPP1R15B	19
PPP1R16A	12
PPP1R16B	5
PPP1R17	7
PPP1R18	32
PPP1R1A	1
PPP1R1B	2
PPP1R1C	3
PPP1R2	1
PPP1R21	1
PPP1R26	36
PPP1R27	4
PPP1R2C	52
PPP1R32	7
PPP1R35	14
PPP1R36	2
PPP1R37	9
PPP1R3A	8
PPP1R3B	4
PPP1R3C	3
PPP1R3D	54
PPP1R3E	22
PPP1R3F	23
PPP1R3G	52
PPP1R42	6
PPP1R7	4
PPP1R8	1
PPP1R9A	4
PPP1R9B	45
PPP2CA	4
PPP2CB	4
PPP2R1A	7
PPP2R1B	4
PPP2R2A	3
PPP2R2B	3
PPP2R2C	11
PPP2R2D	91
PPP2R3A	15
PPP2R3B	121
PPP2R3C	12
PPP2R5A	4
PPP2R5B	1
PPP2R5C	4
PPP2R5D	6
PPP2R5E	5
PPP3CA	2
PPP3CB	4
PPP3CC	3
PPP3R1	4
PPP3R2	37
PPP4C	2
PPP4R1	3
PPP4R2	4
PPP4R3A	7
PPP4R3B	2
PPP4R3C	53
PPP4R4	5
PPP5C	6
PPP6C	5
PPP6R1	4
PPP6R2	3
PPP6R3	3
PPRC1	10
PPT1	8
PPT2	4
PPTC7	3
PPWD1	4
PPY	12
PQBP1	5
PRAC1	140
PRAC2	275
PRADC1	2
PRAF2	12
PRAG1	8
PRAM1	38
PRAP1	51
PRC1	11
PRCC	4
PRCD	2
PRCP	11
PRDM1	2
PRDM10	2
PRDM11	9
PRDM12	20
PRDM13	32
PRDM14	4
PRDM15	14
PRDM16	8
PRDM4	10
PRDM5	6
PRDM6	7
PRDM8	89
PRDX1	4
PRDX2	5
PRDX3	2
PRDX4	9
PRDX5	6
PRDX6	4
PREB	2
PRELID1	4
PRELID2	6
PRELID3A	11
PRELID3B	3
PRELP	8
PREP	3
PREPL	2
PREX1	11
PREX2	9
PRF1	15
PRG2	137
PRG3	62
PRG4	205
PRICKLE1	3
PRICKLE2	3
PRICKLE3	12
PRICKLE4	15
PRIM1	4
PRIM2	6
PRIMA1	6
PRIMPOL	5
PRKAA1	4
PRKAA2	2
PRKAB1	1
PRKAB2	8
PRKACA	10
PRKACB	2
PRKACG	340
PRKAG1	2
PRKAG2	4
PRKAG3	8
PRKAR1A	0
PRKAR1B	15
PRKAR2A	4
PRKAR2B	1
PRKCA	10
PRKCB	8
PRKCD	2
PRKCE	1
PRKCG	23
PRKCH	3
PRKCI	6
PRKCQ	7
PRKCSH	15
PRKCZ	22
PRKD1	6
PRKD2	5
PRKD3	1
PRKDC	11
PRKG1	11
PRKG2	6
PRKN	13
PRKRA	1
PRKRIP1	8
PRKX	65
PRKY	61
PRLH	7
PRLHR	7
PRLR	3
PRM1	12
PRM2	14
PRM3	19
PRMT1	7
PRMT2	14
PRMT3	5
PRMT5	3
PRMT6	15
PRMT7	4
PRMT8	3
PRMT9	12
PRND	9
PRNP	8
PROB1	32
PROC	8
PROCA1	10
PROCR	1
PRODH	11
PRODH2	8
PROK1	7
PROK2	2
PROKR1	3
PROKR2	5
PROM1	6
PROM2	4
PROP1	9
PRORP	4
PROS1	9
PROSER1	44
PROSER2	12
PROSER3	1
PROX1	4
PROX2	6
PROZ	115
PRPF18	7
PRPF19	2
PRPF3	9
PRPF31	7
PRPF38A	2
PRPF38B	5
PRPF39	1
PRPF4	3
PRPF40A	2
PRPF40B	1
PRPF4B	4
PRPF6	5
PRPF8	5
PRPH	8
PRPH2	6
PRPS1	3
PRPS1L1	91
PRPS2	7
PRPSAP1	4
PRPSAP2	11
PRR11	8
PRR12	68
PRR13	12
PRR14	6
PRR15	10
PRR15L	5
PRR16	11
PRR18	130
PRR19	8
PRR20A	162
PRR20B	212
PRR20C	209
PRR20D	202
PRR20E	199
PRR20G	136
PRR22	37
PRR23A	208
PRR23B	132
PRR23D1	311
PRR23D2	306
PRR27	57
PRR29	13
PRR3	10
PRR30	23
PRR32	64
PRR33	37
PRR35	22
PRR36	99
PRR5	10
PRR5L	1
PRR7	23
PRR9	7
PRRC1	1
PRRC2A	10
PRRC2B	13
PRRC2C	20
PRRG1	18
PRRG2	2
PRRG3	10
PRRG4	5
PRRT1	59
PRRT1B	53
PRRT2	6
PRRT3	27
PRRT4	48
PRRX1	3
PRRX2	11
PRSS12	9
PRSS16	13
PRSS22	4
PRSS23	4
PRSS27	1
PRSS3	48
PRSS33	64
PRSS35	13
PRSS36	4
PRSS37	3
PRSS38	47
PRSS45P	15
PRSS48	69
PRSS50	29
PRSS51	64
PRSS53	2
PRSS54	7
PRSS55	7
PRSS56	11
PRSS57	35
PRSS58	16
PRSS8	1
PRTFDC1	45
PRTG	5
PRTN3	105
PRUNE1	11
PRXL2A	6
PRXL2B	76
PRXL2C	14
PSAP	1
PSAPL1	110
PSAT1	9
PSCA	55
PSD	3
PSD2	3
PSD3	10
PSD4	6
PSEN1	5
PSEN2	26
PSENEN	1
PSIP1	8
PSKH1	1
PSKH2	188
PSMA1	9
PSMA2	4
PSMA3	5
PSMA4	3
PSMA5	3
PSMA6	2
PSMA7	1
PSMA8	4
PSMB1	3
PSMB10	2
PSMB11	9
PSMB2	3
PSMB3	6
PSMB4	1
PSMB5	7
PSMB6	1
PSMB7	2
PSMB8	7
PSMB9	4
PSMC1	5
PSMC2	8
PSMC3	3
PSMC3IP	1
PSMC4	2
PSMC5	0
PSMC6	6
PSMD1	3
PSMD10	10
PSMD11	2
PSMD12	10
PSMD13	6
PSMD14	4
PSMD2	1
PSMD3	1
PSMD4	3
PSMD5	3
PSMD6	7
PSMD7	5
PSMD8	2
PSMD9	6
PSME1	1
PSME2	5
PSME3	1
PSME3IP1	2
PSME4	5
PSMF1	5
PSMG1	2
PSMG2	7
PSMG3	14
PSMG4	7
PSORS1C1	351
PSORS1C2	12
PSPC1	6
PSPH	6
PSPN	239
PSRC1	38
PSTK	4
PSTPIP1	4
PSTPIP2	5
PTAFR	12
PTAR1	5
PTBP1	13
PTBP2	3
PTBP3	2
PTCD1	12
PTCD2	8
PTCD3	4
PTCH1	2
PTCH2	7
PTCHD1	11
PTCHD4	10
PTCRA	93
PTDSS1	4
PTDSS2	17
PTEN	5
PTER	21
PTF1A	48
PTGDR	13
PTGDR2	35
PTGDS	6
PTGER1	46
PTGER2	7
PTGER3	13
PTGER4	9
PTGES	5
PTGES2	1
PTGES3	8
PTGES3L	4
PTGFR	5
PTGFRN	5
PTGIR	18
PTGIS	0
PTGR1	31
PTGR2	11
PTGS1	5
PTGS2	13
PTH	8
PTH1R	3
PTH2	12
PTH2R	27
PTHLH	1
PTK2	2
PTK2B	8
PTK6	107
PTK7	6
PTMA	14
PTMS	114
PTN	8
PTOV1	6
PTP4A1	8
PTP4A2	2
PTP4A3	8
PTPA	3
PTPDC1	12
PTPMT1	4
PTPN1	2
PTPN11	6
PTPN12	9
PTPN13	8
PTPN14	7
PTPN18	72
PTPN2	5
PTPN20	65
PTPN21	10
PTPN22	6
PTPN23	14
PTPN3	3
PTPN4	3
PTPN5	2
PTPN6	3
PTPN7	7
PTPN9	11
PTPRA	3
PTPRB	8
PTPRC	9
PTPRCAP	9
PTPRD	10
PTPRE	4
PTPRF	2
PTPRG	7
PTPRH	75
PTPRJ	10
PTPRK	4
PTPRM	14
PTPRN	6
PTPRN2	38
PTPRO	14
PTPRQ	4
PTPRR	3
PTPRS	13
PTPRT	1
PTPRZ1	22
PTRH1	5
PTRH2	5
PTRHD1	3
PTS	3
PTTG1	5
PTTG1IP	3
PTTG1IP2	37
PTTG2	358
PTX3	2
PTX4	53
PUDP	64
PUF60	6
PUM1	4
PUM2	2
PUM3	5
PURA	62
PURB	68
PURG	9
PUS1	16
PUS10	5
PUS3	11
PUS7	5
PUS7L	8
PUSL1	7
PVALB	2
PVALEF	125
PVR	30
PVRIG	65
PWP1	4
PWP2	13
PWWP2A	19
PWWP2B	50
PWWP3A	9
PWWP3B	21
PWWP4	347
PXDC1	7
PXDN	25
PXDNL	233
PXK	5
PXMP2	23
PXMP4	5
PXN	3
PXT1	14
PXYLP1	13
PYCARD	4
PYCR1	3
PYCR2	8
PYCR3	3
PYDC1	124
PYDC2	346
PYGB	15
PYGL	5
PYGM	3
PYGO1	12
PYGO2	6
PYM1	5
PYROXD1	11
PYROXD2	12
PYURF	21
PYY	24
PZP	217
QARS1	0
QDPR	6
QKI	4
QPCT	3
QPCTL	5
QPRT	17
QRFP	11
QRFPR	48
QRICH1	3
QRSL1	21
QSER1	24
QSOX1	3
QSOX2	7
QTRT1	5
QTRT2	1
R3HCC1	3
R3HCC1L	9
R3HDM1	26
R3HDM2	3
R3HDM4	14
R3HDML	10
RAB10	2
RAB11A	2
RAB11B	1
RAB11FIP1	12
RAB11FIP2	5
RAB11FIP3	7
RAB11FIP4	6
RAB11FIP5	42
RAB12	104
RAB13	4
RAB14	3
RAB15	3
RAB17	15
RAB18	24
RAB19	17
RAB1A	4
RAB1B	5
RAB20	19
RAB21	5
RAB22A	3
RAB23	4
RAB24	2
RAB25	4
RAB26	4
RAB27A	4
RAB27B	3
RAB28	4
RAB29	3
RAB2A	3
RAB2B	18
RAB30	1
RAB31	3
RAB32	4
RAB33A	7
RAB33B	7
RAB34	4
RAB35	4
RAB36	2
RAB37	3
RAB38	3
RAB39A	6
RAB39B	10
RAB3A	25
RAB3B	7
RAB3C	6
RAB3D	16
RAB3GAP1	4
RAB3GAP2	5
RAB3IL1	4
RAB3IP	3
RAB40B	84
RAB40C	10
RAB41	318
RAB42	9
RAB43	12
RAB44	29
RAB4A	6
RAB4B	1
RAB5A	5
RAB5B	2
RAB5C	2
RAB5IF	10
RAB6A	8
RAB6B	2
RAB7A	7
RAB7B	4
RAB8A	3
RAB8B	5
RAB9A	24
RAB9B	14
RABAC1	4
RABEP1	6
RABEP2	9
RABEPK	5
RABGAP1	2
RABGAP1L	77
RABGEF1	11
RABGGTA	1
RABGGTB	2
RABIF	10
RABL2A	3
RABL2B	2
RABL3	4
RABL6	11
RAC1	5
RAC2	2
RAC3	4
RACGAP1	2
RACK1	4
RAD1	3
RAD17	4
RAD18	5
RAD21	4
RAD21L1	4
RAD23A	2
RAD23B	7
RAD50	5
RAD51	9
RAD51AP1	16
RAD51AP2	35
RAD51B	11
RAD51C	10
RAD51D	11
RAD52	4
RAD54B	4
RAD54L	2
RAD54L2	13
RAD9A	2
RAD9B	9
RADIL	10
RADX	71
RAE1	1
RAF1	4
RAG1	6
RAG2	9
RAI14	8
RAI2	26
RALA	1
RALB	4
RALBP1	3
RALGAPA1	38
RALGAPA2	12
RALGAPB	6
RALGPS1	2
RALGPS2	2
RALY	3
RALYL	15
RAMAC	11
RAMP1	18
RAMP2	3
RAMP3	57
RAN	17
RANBP1	2
RANBP10	3
RANBP17	2
RANBP3	1
RANBP3L	3
RANBP6	6
RANBP9	1
RANGAP1	3
RANGRF	2
RAP1A	3
RAP1B	4
RAP1GAP	1
RAP1GAP2	5
RAP1GDS1	7
RAP2A	38
RAP2B	16
RAP2C	7
RAPGEF1	20
RAPGEF2	13
RAPGEF3	4
RAPGEF4	4
RAPGEF5	7
RAPGEF6	6
RAPGEFL1	4
RAPH1	177
RAPSN	6
RARA	0
RARB	1
RARG	3
RARRES1	4
RARRES2	3
RARS1	3
RARS2	4
RASA1	2
RASA2	2
RASA3	13
RASA4	15
RASA4B	15
RASAL1	4
RASAL2	4
RASAL3	4
RASD1	9
RASD2	1
RASEF	9
RASGEF1A	5
RASGEF1B	17
RASGEF1C	21
RASGRF1	15
RASGRF2	5
RASGRP1	3
RASGRP2	1
RASGRP3	3
RASGRP4	1
RASIP1	13
RASL10A	5
RASL10B	2
RASL11A	5
RASL11B	1
RASL12	6
RASSF1	3
RASSF10	19
RASSF2	5
RASSF3	6
RASSF4	7
RASSF5	3
RASSF6	7
RASSF7	6
RASSF8	7
RASSF9	5
RAVER1	2
RAVER2	3
RAX	9
RAX2	65
RB1	4
RB1CC1	11
RBBP4	8
RBBP5	6
RBBP6	5
RBBP7	8
RBBP8	3
RBBP8NL	5
RBBP9	10
RBCK1	2
RBFA	12
RBFOX1	14
RBFOX2	2
RBFOX3	9
RBIS	6
RBKS	8
RBL1	5
RBL2	8
RBM10	12
RBM11	5
RBM12	19
RBM12B	24
RBM14	9
RBM15	11
RBM15B	59
RBM17	3
RBM18	2
RBM19	11
RBM20	6
RBM22	1
RBM23	69
RBM24	25
RBM25	2
RBM26	6
RBM27	6
RBM28	2
RBM3	5
RBM33	9
RBM34	3
RBM38	9
RBM39	4
RBM4	9
RBM41	6
RBM42	3
RBM43	26
RBM44	15
RBM45	4
RBM46	10
RBM47	15
RBM48	7
RBM4B	2
RBM5	3
RBM6	5
RBM7	7
RBM8A	7
RBMS1	3
RBMS2	6
RBMS3	8
RBMX	12
RBMX2	19
RBMXL1	350
RBMXL2	85
RBMXL3	353
RBMY1A1	248
RBMY1B	250
RBMY1D	247
RBMY1E	250
RBMY1F	249
RBMY1J	283
RBP1	3
RBP2	3
RBP3	30
RBP4	3
RBP5	52
RBP7	81
RBPJ	2
RBPJL	6
RBPMS	2
RBPMS2	2
RBSN	13
RBX1	1
RC3H1	4
RC3H2	2
RCAN1	5
RCAN2	6
RCAN3	2
RCBTB1	3
RCBTB2	5
RCC1	3
RCC1L	15
RCC2	6
RCCD1	12
RCE1	2
RCHY1	9
RCL1	5
RCN1	3
RCN2	8
